지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),최소상대습도(%),월합강수량(00~24h만)(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),평균운량(1/10),합계 일조시간(hr),일조율(%),평균지면온도(°C)
131,청주,Nov-21,9,14.2,4.6,21.3,-1.2,1013,1020.2,7.8,67,22,57.3,23.9,1.1,6,4.3,182.7,59.47,9.7
131,청주,Dec-21,1.7,6.4,-2.6,12.6,-13.4,1017.9,1025.4,4.6,61,22,3.7,1,1.3,5.5,3.7,178,59.04,2.2
131,청주,Jan-22,-0.9,3.9,-5.3,9.5,-9.9,1017.8,1025.3,3,52,14,1.4,0.8,1.2,5.7,3.5,207.4,66.99,0.1
131,청주,Feb-22,0,5.2,-4.3,12.7,-9,1018.6,1026.1,3,49,8,2.4,1.7,1.6,5.7,3.7,222.9,73.32,2.2
131,청주,Mar-22,8.5,14,3.5,21.5,-2.3,1010.3,1017.4,6.5,58,11,59,19,1.4,6.3,5.5,192,51.75,9.8
131,청주,Apr-22,15.2,21.8,9.3,28.2,2.5,1009.8,1016.8,8.1,48,10,45.2,22.1,1.6,6.2,4.4,274.1,69.53,18.4
131,청주,May-22,19.7,26,13.8,31.5,7.5,1005.3,1012.1,10.3,46,12,9.1,6.5,1.7,5.5,3.5,329.2,75.19,25.6
131,청주,Jun-22,24.2,29.3,20.2,35.3,14.1,1000.2,1006.8,19.4,64,10,129.6,48.4,1.8,6.6,6.3,186.4,42.42,28.2
131,청주,Jul-22,27.6,31.8,24.3,36,21.5,998.6,1005.1,26.1,72,34,171.7,27,1.4,4.5,6.6,196.1,43.95,30.2
131,청주,Aug-22,26.4,29.9,23.4,35,16.1,1000.1,1006.7,26,76,24,519.4,212.6,1.4,6,7.7,132.2,31.5,29
131,청주,Sep-22,22.8,27.9,18.4,33.4,12.6,1006,1012.8,17.6,64,13,116,56,1.6,6.7,5.8,213.6,57.31,27
131,청주,Oct-22,15.1,20.3,10.5,27.7,4.1,1014.5,1021.5,11,64,12,105.9,59.1,1.1,4.7,4.5,218.2,62.49,18.3
131,청주,Nov-22,10.3,16,5.3,24.5,-4.8,1014.3,1021.5,7.6,60,14,56.7,27.4,0.9,5.3,3.8,197.7,64.27,11.8
131,청주,Dec-22,-2,2.3,-5.9,10.5,-13.9,1018,1025.5,3.3,61,20,20,5.3,1,4.7,4.3,165.9,55.02,0.4
131,청주,Jan-23,-0.6,4.2,-4.9,13.4,-16.7,1017.6,1025.1,3.7,59,19,28,15.9,1.1,5.5,3.8,190.3,61.53,0.9
131,청주,Feb-23,2.8,8,-1.5,14.1,-4.7,1018.5,1025.9,3.9,53,15,2.8,1.8,1.2,6.4,3.9,181,59.58,3.7
131,청주,Mar-23,10.8,17.6,4.4,25.8,-2.3,1013,1020.1,5.2,41,11,18.8,9.8,1.1,5.3,3.1,248.2,66.94,13
131,청주,Apr-23,14.7,20.3,9,27.4,2.3,1007.7,1014.7,8.1,51,9,30.1,9.1,1.5,5.8,4.9,195.7,49.7,18
131,청주,May-23,20,25.5,14.8,32.3,7.5,1005.9,1012.7,12.7,56,15,202.4,65.6,1.5,8.3,5.4,223.5,51.06,25.1
131,청주,Jun-23,24.4,29.4,20.2,34.3,17.2,999.9,1006.6,18.6,62,20,100.5,39,1.5,5.6,6,195.5,44.5,31
131,청주,Jul-23,27.1,31.1,24,35.3,20.3,1000.5,1007.1,26.5,75,34,698.5,256.8,1.2,4.9,7,135.4,30.34,29.4
131,청주,Aug-23,28,32.4,24.5,36.4,21.1,998.3,1004.9,26.4,71,42,297.7,109.8,1.5,7.2,6.1,157.1,37.41,31.1
131,청주,Sep-23,24,28.2,20.4,32.9,15.3,1005.8,1012.6,20.9,71,33,270.6,84.4,1.4,5.5,6.3,151.3,40.55,27.5
131,청주,Oct-23,16.1,21.5,11.3,24.5,5.4,1011.8,1018.7,11.3,64,25,17.4,11.9,1.1,4.6,4,202.4,57.89,17.9
131,청주,Nov-23,8.3,13.1,3.8,26.5,-5.4,1014.5,1021.7,7.3,60,18,41.5,14.4,1.3,6.4,4.2,170.7,55.46,8.9
131,청주,Dec-23,2.5,6.5,-1.2,19.6,-12.4,1017.4,1024.8,5.4,66,32,97.3,39.4,1.2,6.2,5,119.1,39.49,3.4
133,대전,Jan-21,-1,4.6,-6,14.5,-17.5,1016.6,1025.5,4.2,67,18,23.6,4.6,1.4,6.3,4.6,175.5,58.46,0
133,대전,Feb-21,4,10,-1.6,22.6,-8.9,1013.4,1022.2,4.9,58,8,14.1,8.1,1.8,7.4,4,205.4,67.48,3.8
133,대전,Mar-21,9.6,15.9,4,24.4,-1.8,1011.7,1020.2,7.4,65,9,95.2,50.8,1.5,7.5,5.3,208.5,57.92,9.7
133,대전,Apr-21,14.7,20.9,8.9,29.9,2.3,1010.3,1018.7,8.7,55,13,47.4,22,1.9,11.6,5.1,228.7,59.95,16.4
133,대전,May-21,17.7,23.1,12.8,31.8,6,1001.6,1009.8,14.3,72,21,134.2,43.7,1.6,6.4,5.8,203.1,47.92,19.8
133,대전,Jun-21,23.5,28.5,19.1,32.9,13.3,1000.1,1008.1,21.5,76,27,105.9,24.2,1.5,5.8,6,217.7,49.7,25.7
133,대전,Jul-21,27.8,32.3,24,36.1,20.6,1000.5,1008.4,28.8,79,40,151.8,42.2,1.6,7.8,6.4,232.1,55.7,30.8
133,대전,Aug-21,25.8,29.9,22.6,35.3,19.4,1001,1008.9,27.4,84,47,289.2,65,1.3,7.3,7.6,152.7,37.67,27.7
133,대전,Sep-21,22.4,26.8,18.9,30.8,15.2,1005.8,1013.9,21.8,81,40,161.2,52.4,1.8,7.1,6.2,167.5,46.54,23.9
133,대전,Oct-21,15.7,21.9,10.8,31.2,0.4,1013.5,1021.9,14.7,79,25,40.8,13.5,1.2,4.8,4,211,62.44,16.6
133,대전,Nov-21,8.9,14.9,4,21.9,-2.3,1012,1020.6,8.7,76,24,41.7,20.7,1.2,6.3,4.1,180,60.5,8.4
133,대전,Dec-21,1.9,7.6,-3,14.1,-14.5,1017.1,1026,5.2,70,20,4.4,1.6,1.5,7,4.1,172.1,58.92,1.7
133,대전,Jan-22,-0.8,5.2,-5.9,10.2,-10.8,1016.7,1025.6,3.1,54,16,1.2,0.4,1.8,7.3,3.6,208.1,67.02,-0.9
133,대전,Feb-22,0.1,6.1,-5.2,14.1,-10.6,1017.6,1026.5,3,49,12,1.4,1.4,2.2,8,3.7,207.4,68.18,1.5
133,대전,Mar-22,8.3,14.5,2.5,21.6,-2.9,1009.4,1018,6.7,59,11,74,24.6,1.9,9.3,5.3,172.9,46.6,9.2
133,대전,Apr-22,14.9,21.9,8.3,28.3,1.1,1009,1017.3,8.7,52,12,69.7,29,1.9,6.1,4,250.3,63.56,17.3
133,대전,May-22,19.4,26.3,12.7,31.6,5.5,1004.6,1012.8,10.8,50,17,8.1,4.5,2.1,6.8,3.4,310.9,71.1,24.5
133,대전,Jun-22,24.1,29.4,19.8,35.7,14.5,999.5,1007.5,19.8,67,14,117.6,36.5,2.4,7.5,6.1,177.7,40.57,27.4
133,대전,Jul-22,27,31.5,23.4,35.4,20.9,998,1005.9,26.2,75,32,195,57.4,1.9,7,6.5,162.2,36.42,29.2
133,대전,Aug-22,25.7,29.6,22.7,34.3,15.4,999.6,1007.5,25.9,79,31,496.1,192.9,1.9,7.2,7.6,115.7,27.59,27.5
133,대전,Sep-22,21.8,27.5,17.4,33.1,11.3,1005.2,1013.4,17.9,69,20,90.2,46.5,2.2,9.6,5.8,184.7,49.53,25.2
133,대전,Oct-22,14.3,20.7,9.1,28.3,2.2,1013.7,1022.1,11.1,68,14,89.3,43.5,1.7,7.1,4.3,215.6,61.69,16.8
133,대전,Nov-22,9.5,16.6,3.8,25.3,-5.5,1013.4,1022,7.6,64,11,45.8,30.1,1.5,7.4,3.9,183.9,59.69,10.5
133,대전,Dec-22,-2,3.3,-6.4,12.5,-13.5,1016.8,1025.8,3.3,62,15,14.7,5.8,1.6,8.1,4.3,153.5,50.86,-0.1
133,대전,Jan-23,-0.9,5.3,-5.9,15.6,-17.7,1016.5,1025.2,3.6,60,17,28.4,21.6,1.7,8.2,3.5,192.5,62.08,0.2
133,대전,Feb-23,2.4,8.8,-2.9,14.7,-6.4,1017.4,1026,3.8,54,10,5.4,3,1.5,7.8,3.8,177.3,58.28,3.2
133,대전,Mar-23,10.2,17.8,3,25.8,-4.1,1012.2,1020.4,5.2,43,7,23.8,12.4,1.6,6.8,3.1,253.4,68.32,11.5
133,대전,Apr-23,13.7,19.9,7.6,28,1.7,1007,1015.1,8.2,54,7,54.5,18.5,2,8.9,4.7,202.5,51.46,16.6
133,대전,May-23,19,25,13.2,31.4,5.1,1005.2,1013.1,12.9,61,14,192.9,83.3,1.3,7.8,5.4,226.3,51.77,22.8
133,대전,Jun-23,23.6,29.2,18.9,33.5,15.6,999.3,1007,18.6,65,22,147.5,54.5,1.6,8.2,5.7,229.5,52.43,29.6
133,대전,Jul-23,25.8,30.2,22.6,35,18.8,1000,1007.7,26.6,82,34,776.3,221.8,1.2,7.2,7.1,147.9,33.19,28.6
133,대전,Aug-23,27,31.7,23.2,35.7,19.2,997.8,1005.4,26.5,76,43,326.9,143.3,1.3,9.4,6.1,186.4,44.44,30.9
133,대전,Sep-23,22.8,27.5,19.2,32.5,14.2,1005.1,1012.9,21,77,36,310.2,152.7,1.3,6.1,6.4,157.5,42.23,26.1
133,대전,Oct-23,15,21.4,9.8,24.1,3.9,1011,1019.1,11.4,69,17,12.2,11.1,1.3,7.3,4,227.8,65.12,17.8
133,대전,Nov-23,7.6,13.2,2.6,26.3,-6.4,1013.7,1022.1,7.4,64,14,40.3,11.5,1.8,8,4.2,167.7,54.43,8.5
133,대전,Dec-23,2.2,7.3,-2,19.8,-13.7,1016.4,1025,5.5,70,29,124.1,47,1.6,9.2,5.1,141.1,46.75,3.2
135,추풍령,Jan-21,-2.3,3.1,-7.5,13.5,-17.4,993.8,1024.8,3.4,59,10,18.2,3.9,3.1,10.8,4.4,177.3,58.94,-1.9
135,추풍령,Feb-21,2.6,8.4,-3.3,22.1,-10.5,990.9,1021.2,3.8,50,8,14.8,8.4,3.8,13.5,3.7,195.3,64.05,3.5
135,추풍령,Mar-21,7.9,13.9,1.7,22,-5.2,990,1019.6,6.2,61,10,83.8,37.1,2.8,10,5.1,195.6,52.65,10
135,추풍령,Apr-21,12.5,18.7,5.9,27.3,-0.5,989.1,1018.2,6.9,50,13,43.8,15.1,3.1,10.8,5.2,221.7,56.3,15.6
135,추풍령,May-21,15.6,21.2,9.8,28.5,1.7,980.6,1009.1,12,68,18,165.7,53,2.6,12.4,5.8,156.8,35.87,18.1
135,추풍령,Jun-21,20.9,26.3,16.1,30.6,8.5,979.8,1007.6,17.7,73,21,50.8,25.2,1.8,8.7,6.1,182.2,41.66,25.1
135,추풍령,Jul-21,24.9,29.9,20.8,33.7,16.3,980.6,1008.1,24.3,79,43,217.1,69.1,1.7,8.6,6.7,191.1,42.93,29.6
135,추풍령,Aug-21,23.4,27.9,20.1,33.4,17.5,980.8,1008.5,23.1,82,43,285.6,73.8,1.6,8.1,7.6,118.3,28.25,26.5
135,추풍령,Sep-21,19.8,24.2,15.7,28.9,11.6,985.6,1013.8,18.2,80,38,161.2,46.6,2.2,7.6,6.4,123.6,33.19,22.6
135,추풍령,Oct-21,13.5,19.8,8.3,28.9,-1.7,992.3,1021.4,12.1,75,22,41,15.1,1.9,7.8,4.4,201.3,57.63,15.2
135,추풍령,Nov-21,7.2,13,2,18.2,-5.2,990.2,1019.9,6.9,68,19,43.9,19.1,2.7,11,4.1,176.6,57.34,7.2
135,추풍령,Dec-21,1,6.1,-3.8,13.3,-14.2,994.4,1025,4.2,59,19,3.2,1.4,3.5,10.5,3.6,182,60.24,0.9
135,추풍령,Jan-22,-1.6,3.4,-6.7,10.2,-13,994,1024.9,2.7,49,12,3.4,2.2,3.3,9.9,3.9,211.9,68.2,-1.2
135,추풍령,Feb-22,-1,4.2,-6,13.3,-13.4,994.7,1025.6,2.6,46,13,2.3,1.3,4,10.9,4,219.9,72.19,0.3
135,추풍령,Mar-22,6.9,13.1,0.5,20.2,-6.7,987.8,1017.5,5.9,58,10,71.2,15.7,2.7,12.7,5.4,177,47.7,8.8
135,추풍령,Apr-22,13.3,20.3,5.6,27.7,-2.3,987.8,1016.8,7.8,52,11,57,24.9,2.6,8.9,4.5,244.5,62.1,16.3
135,추풍령,May-22,17.6,24.3,10.3,29.7,1.5,983.7,1012.1,9.9,51,16,4.7,2.4,2.7,9.1,3.8,302.2,69.17,22.3
135,추풍령,Jun-22,21.9,27.4,16.7,34,10.7,979.5,1007.3,18.6,72,18,98.5,33.6,2.2,8.1,5.8,188.4,43.08,26.8
135,추풍령,Jul-22,25,29.5,21.3,33.7,18.8,978.3,1005.7,24.6,79,36,189.1,87.4,2.2,7.7,6.7,144.2,32.39,28.3
135,추풍령,Aug-22,24.1,28.2,20.7,33.7,12.5,979.7,1007.2,24.4,82,39,272.6,67,1.7,9.1,7.1,130.8,31.21,27.4
135,추풍령,Sep-22,19.6,25,15,30.4,8.1,985.1,1013.3,17.3,76,19,117.1,76.5,2.2,10.4,6.5,161.2,43.25,22.9
135,추풍령,Oct-22,12.7,18.7,7,26.7,-0.9,992.6,1021.8,10.7,72,18,62.5,35.1,2.2,10.7,5,198,56.65,15
135,추풍령,Nov-22,8,15,1.7,21.1,-6,992,1021.7,7,64,13,38.7,19.8,2.2,9.4,4.3,198.5,64.34,9.2
135,추풍령,Dec-22,-2.6,2.1,-7.5,10.9,-13.7,994.1,1025.2,3.1,60,21,11.5,6.6,3.4,11.8,4.5,161.4,53.43,-2.1
135,추풍령,Jan-23,-1.7,3.8,-7,13.3,-17.8,994,1024.9,3.4,59,17,23.4,15.6,3.1,12.1,3.7,193.5,62.3,-1.1
135,추풍령,Feb-23,1.7,7.5,-4.2,14.4,-9,995.2,1025.8,3.7,54,13,8.2,5.9,2.7,10.1,4.3,178.4,58.68,2.7
135,추풍령,Mar-23,9,16.4,1.1,23.8,-4.7,990.6,1020.2,5.3,47,9,32.3,18.7,2.4,9.7,3.5,240.3,64.81,11.1
135,추풍령,Apr-23,12.4,18.7,5.4,26.2,-1.2,986,1015.1,8.1,58,10,43.9,9.7,2.8,9.8,4.7,201.5,51.22,15.6
135,추풍령,May-23,17.3,23.4,10.7,31.4,2.9,984.7,1013.1,12.6,66,16,144.8,61.1,2,8.1,5.7,217.5,49.81,21.3
135,추풍령,Jun-23,21.8,27.3,16.8,31.2,13.1,979.1,1006.9,18.5,72,27,254.9,65.2,2.1,8.2,6.1,221.8,50.72,26.6
135,추풍령,Jul-23,24.6,29.2,21,33.7,17.1,980.7,1008.2,25.9,85,37,390.3,111.4,1.5,8.1,7.2,138.4,33.25,27.9
135,추풍령,Aug-23,25.6,30.3,22,33.9,18.7,978,1005.3,26.3,81,46,288,121.3,1.9,9.7,6.3,171.6,40.92,29.5
135,추풍령,Sep-23,21.3,25.9,17.5,30.3,12,985,1013,20.4,82,46,199.8,94.5,1.7,6.6,6,154.3,41.37,24.4
135,추풍령,Oct-23,13.5,20,7.6,23.6,1.9,990,1019,10.5,70,22,12.2,6.2,1.9,7.6,3.9,232.3,66.37,15.8
135,추풍령,Nov-23,6.5,12.1,1.1,26.7,-6,991.8,1021.7,6.7,63,14,36.6,10.8,3.2,12.1,3.8,183.7,59.51,7.8
135,추풍령,Dec-23,1,5.8,-3.6,18,-13.7,994.4,1025,5,69,23,117.1,39.5,2.8,12,4.2,151.5,50.13,1.5
136,안동,Jan-21,-2.2,3.9,-7.9,11.5,-15.8,1007.2,1025.2,3.2,54,14,6,4.2,1.9,10.1,4,212.2,68.52,-1.7
136,안동,Feb-21,2.6,9.4,-3.6,23.2,-11.2,1003.9,1021.6,3.8,50,12,13.8,10.5,2.2,9.6,3.3,224.8,73.85,2.7
136,안동,Mar-21,8.3,14.4,2.3,22.3,-3.5,1003.2,1020.4,6.5,62,10,110.6,58.7,1.8,7.7,5.3,221.8,59.74,10
136,안동,Apr-21,13,19.6,6.5,28.5,0.3,1002.2,1019.1,7.5,53,14,107.3,57,2,7.1,5,243.8,61.83,16.6
136,안동,May-21,16.1,22.1,10.4,29.6,3.7,993.3,1009.8,12.3,69,19,143.8,65.3,1.6,8.3,6,199.5,45.57,19.4
136,안동,Jun-21,21.8,27.2,17.1,31.1,11.6,992.5,1008.7,18.3,72,28,58.2,28.6,1.4,6,6.5,205.9,46.88,26.6
136,안동,Jul-21,26,31.5,21.5,35.2,17.7,993.3,1009.2,25.1,76,41,127.5,34.6,1.5,5.8,6.5,237.5,53.28,31.8
136,안동,Aug-21,24.3,29,20.9,36,18.6,993.4,1009.4,24.5,82,42,188.9,42.7,1.1,5.6,7.7,134,31.95,27.7
136,안동,Sep-21,20.4,25.2,16.4,29.3,13.8,998.5,1014.8,19,80,42,132.5,53.3,1.3,6.2,7,165.7,44.47,23.4
136,안동,Oct-21,14.2,20.8,9.6,28.7,-0.9,1005.3,1022.1,13.4,79,27,50.8,20.2,1,4.5,5.8,174.6,50.01,16.9
136,안동,Nov-21,7.1,13.8,1.5,20.3,-4.7,1003.1,1020.4,6.9,68,14,34.6,17.4,1.6,8.4,4.1,193.6,62.94,7.3
136,안동,Dec-21,0.8,6.9,-4.4,13,-14,1007.4,1025.2,4,57,13,0,0,2,10.9,3.6,201.1,66.68,0.1
136,안동,Jan-22,-1.8,4.6,-8.1,10.6,-14.2,1007.3,1025.2,2.6,49,11,0,0,1.6,8.3,3.4,235.3,76,-2.2
136,안동,Feb-22,-0.9,5.5,-6.8,12.9,-13.2,1007.9,1025.8,2.4,42,10,0.1,0.1,2.4,8.2,2.6,253.2,83.29,1.1
136,안동,Mar-22,7.3,13.7,0.6,20.1,-6.5,1001,1018.2,5.9,57,9,80,31,1.7,8.4,5,211,56.86,9.4
136,안동,Apr-22,14,21.5,6.4,29.2,-1.7,1000.7,1017.5,8.1,53,10,38.3,15.2,1.8,7.8,4,263.6,66.9,17.9
136,안동,May-22,18.7,25.7,11.2,32,5,996.2,1012.6,10.3,50,18,7.3,4.8,1.9,6.5,3.8,326.1,74.5,25.8
136,안동,Jun-22,22.9,28.7,17.8,35.5,9.9,992.1,1008.2,18.6,67,17,48.3,16,1.8,6.6,6,222.5,50.66,28.4
136,안동,Jul-22,26.4,31.3,22.5,36.3,19.8,990.7,1006.6,25.1,75,35,158.8,32.8,1.6,6.5,7,189.1,42.4,30.4
136,안동,Aug-22,25.1,29.2,21.7,35.5,13.3,992,1008,25.3,80,32,202.8,36.1,1.2,4.8,7.3,146,34.8,28.1
136,안동,Sep-22,20.5,26.4,15.8,32.6,9.9,998,1014.3,17.7,74,29,29.9,17.1,1.3,7.3,6.4,170.7,47.39,24.6
136,안동,Oct-22,13.1,20,7.5,27.6,-0.2,1005.6,1022.5,11.2,74,23,50.8,41.4,1.3,7.8,5.5,207.9,59.52,16.4
136,안동,Nov-22,8.3,15.9,2,21.9,-5.7,1005,1022.3,7.4,67,14,35.6,16.8,1.2,6.3,4.4,204.5,66.44,9.4
136,안동,Dec-22,-2.9,2.7,-7.9,10,-16.3,1007.3,1025.4,3,59,16,3.8,3.2,1.8,8,3.6,205.7,68.18,-2.2
136,안동,Jan-23,-1.9,4.4,-7.9,13.3,-18.1,1007.3,1025.3,3.3,58,15,22.9,16.7,1.7,7.8,3.3,213.2,68.89,-1.7
136,안동,Feb-23,2.1,8.6,-3.9,15.1,-9.5,1008.5,1026.3,3.7,54,12,3.3,3.3,1.5,8,4.4,190.7,62.77,3.1
136,안동,Mar-23,9.7,17.5,1.7,24.7,-4.3,1003.7,1020.8,5.8,49,11,28.6,24.5,1.6,7.4,3.6,251.2,67.73,12.5
136,안동,Apr-23,12.9,19.3,5.9,27.5,0.3,999.1,1015.9,8.3,58,10,46.6,18.6,1.9,8.1,4.6,200.7,50.96,16.2
136,안동,May-23,18.3,24.6,11.7,32.2,2.7,997.6,1014.1,13.1,64,19,131.8,40,1.4,6.1,5.7,221.3,50.56,23.2
136,안동,Jun-23,22.7,28.7,17.6,33.7,13.1,991.6,1007.7,19.7,73,27,247.7,53,1.5,10.6,6.2,217,49.41,28
136,안동,Jul-23,25.5,30.2,22,34.5,17.1,992.8,1008.7,27.3,85,49,418.3,86.7,1.1,6.3,7.1,129.2,28.96,28.6
136,안동,Aug-23,26.9,32.1,22.9,35.6,19.2,990.5,1006.3,27.9,80,47,296.5,91.5,1.4,6.3,6.4,199.6,47.54,32.1
136,안동,Sep-23,22.3,27.2,18.7,31.6,13.1,997.7,1013.9,22,83,39,206.4,87.6,1.1,5.3,6.4,156.7,42,26
136,안동,Oct-23,13.6,20.7,8.2,23.3,1.7,1002.9,1019.7,11.8,77,29,8.5,3.1,1,6.3,4.9,205.2,58.71,16.8
136,안동,Nov-23,6.6,12.8,0.8,26.6,-6.2,1004.8,1022.2,7,65,20,32.1,13.8,1.8,9,3.3,204.3,66.37,7.6
136,안동,Dec-23,0.9,6.5,-4.3,18.2,-13.4,1007.8,1025.6,4.9,67,26,76,35,1.6,8.4,4.1,169.8,56.28,1.1
137,상주,Jan-21,-1.8,4,-6.8,12.7,-16.3,1012.7,1025,3.6,60,18,16.5,3.9,1.9,10.4,3.9,182.1,58.65,-1.2
137,상주,Feb-21,3.2,9.6,-2.7,24,-9.7,1009.4,1021.4,4.2,53,17,9.7,7.9,2.3,9.4,3.6,202.2,66.43,2.9
137,상주,Mar-21,8.9,15.2,3,23.8,-3.8,1008.2,1020,7.1,65,14,98.4,44.1,1.6,8.9,5.1,203,54.66,10.1
137,상주,Apr-21,13.6,20.3,7.3,29,1.6,1007.1,1018.7,8.2,55,15,70.5,27.5,1.6,7.1,5.2,227.3,57.68,16.6
137,상주,May-21,16.7,22.7,11.5,29.8,4.6,998.2,1009.5,13.5,72,22,166.5,53,1.3,6.5,5.6,201,45.94,20.1
137,상주,Jun-21,22.5,27.9,17.7,32,12.1,997.1,1008.1,20.4,77,29,57,26.6,0.9,3.8,6.2,210.8,48.12,27.4
137,상주,Jul-21,26.2,31.6,21.9,34.7,19,997.7,1008.6,27.8,83,49,216.1,51.2,0.8,7,6.6,219.9,49.37,31.3
137,상주,Aug-21,24.4,28.9,21.1,34.5,18.8,998,1008.9,26.6,88,50,324.9,56.5,0.8,4.9,7.4,131.2,31.31,28
137,상주,Sep-21,20.6,25.4,16.8,29.4,13.3,1003.1,1014.3,20.7,87,47,188.8,54.7,0.8,3.4,6.5,130.5,35.02,24.4
137,상주,Oct-21,14.5,21.1,9.6,29.2,-0.4,1010.1,1021.7,14,81,26,41.4,17.7,0.8,4.5,5,171.2,49.04,16.8
137,상주,Nov-21,8,14.3,2.7,20.6,-4.9,1008.2,1020,7.6,71,22,39.8,18.5,1.5,8.5,4,175.7,57.05,8.2
137,상주,Dec-21,1.7,7.3,-3.2,13.9,-13,1012.9,1025,4.5,61,21,1.2,0.4,2.1,9.1,3.2,183.6,60.83,2
137,상주,Jan-22,-0.7,4.8,-5.5,11.6,-11.7,1012.6,1024.9,3,52,19,1.6,1.4,2,8.1,3.6,210.3,67.82,-0.2
137,상주,Feb-22,0,6,-5.1,15,-12.2,1013.3,1025.5,2.9,47,14,2.1,1.8,2.4,8.2,3.7,225.3,74.04,2
137,상주,Mar-22,8,14.6,2,21,-4.5,1005.1,1016.9,6.4,59,13,95.7,37.3,1.7,9.4,5.2,188.4,50.78,9.4
137,상주,Apr-22,15,22.4,7.7,30.1,0.2,1004.7,1016.2,8.5,52,13,55,24.1,1.4,5.8,4.4,245.6,62.37,17.4
137,상주,May-22,19.5,26.5,12.2,32.4,4,1000.2,1011.4,10.8,49,17,2.8,1,1.5,5.4,3.7,313.5,71.69,26.1
137,상주,Jun-22,23.4,29.3,18.4,36.1,11.6,995.9,1006.9,20.3,72,17,88.9,19.5,1.1,4.7,5.6,209.1,47.73,28.4
137,상주,Jul-22,26.6,31.4,22.9,36,20.6,994.3,1005.2,27.2,80,35,211.7,67.5,0.9,4.1,6.6,165.2,37.09,30.5
137,상주,Aug-22,25.4,29.6,22.1,35,13.3,995.7,1006.6,27,84,36,220.3,38.1,0.9,4.5,7,129.9,30.97,28.5
137,상주,Sep-22,20.8,26.6,16.3,32,9.5,1001.8,1012.9,19.1,78,18,109.2,70.1,0.9,5.1,6.5,161.8,43.4,25.8
137,상주,Oct-22,13.8,20.3,8.3,28.7,1.2,1009.6,1021.2,11.7,73,21,62,31.9,1,6.3,5.2,189.8,54.32,17.6
137,상주,Nov-22,8.9,16.2,2.9,20.6,-5.1,1009.2,1021,7.5,65,16,29.8,12.6,1.1,6.2,4.1,194.4,63.12,10.6
137,상주,Dec-22,-1.6,3.3,-5.9,11.3,-12.4,1011.9,1024.2,3.2,57,14,12.1,6.5,2,7.6,4,177.3,60.72,0.5
137,상주,Jan-23,-1.1,4.9,-6.1,11.6,-16.8,1011.8,1024.1,3.4,57,20,26.5,18,1.9,9.5,3.1,205.1,66.16,0.3
137,상주,Feb-23,2.8,9,-2.6,16.6,-8,1012.8,1024.9,3.9,54,12,6.8,6.1,1.6,7.2,4.2,185.1,60.87,3.8
137,상주,Mar-23,10.3,18.2,2.5,25.5,-1.4,1007.8,1019.4,5.7,46,9,31.7,23.4,1.5,6.9,3.8,242.2,65.32,11.6
137,상주,Apr-23,13.5,20.4,6.5,28.1,1.1,1003,1014.5,8.7,58,10,45.6,12.6,1.4,6.8,4.8,199.8,50.78,16.9
137,상주,May-23,18.8,25.2,12.4,33,3.5,1001.3,1012.6,13.7,66,18,148.2,46.8,1,4.2,5.6,222.7,50.95,24.8
137,상주,Jun-23,23.5,29.3,18.7,34.2,14.3,995.3,1006.3,20.1,71,27,174.8,61.9,1.1,5,5.9,213.7,48.79,29.6
137,상주,Jul-23,25.8,30.5,22.3,34.5,17.4,996.3,1007.2,28.5,87,39,517.5,121.1,0.7,5.8,6.9,133.9,31.05,29.3
137,상주,Aug-23,26.9,31.7,23.4,36,20.3,994,1004.8,28.9,83,48,333.2,136.2,0.8,5.5,6.3,190.5,45.41,32
137,상주,Sep-23,22.5,27.3,18.8,31.7,13.5,1001.4,1012.5,22.8,85,39,225.1,88.7,0.7,3.3,6.1,158.9,43.99,26.3
137,상주,Oct-23,14.6,21.6,8.8,24.7,3.2,1006.7,1018.2,11.5,71,23,5.2,2.4,1,4.9,4,231.3,66.12,17.6
137,상주,Nov-23,7.3,13.2,2.1,27.5,-5.1,1009,1020.9,7,62,16,35.9,8.6,1.7,7.6,3.3,190.3,61.77,8
137,상주,Dec-23,1.6,6.5,-2.7,17.6,-11.9,1012.1,1024.2,5.1,67,22,120.1,45.9,1.6,8.8,4,157.5,52.19,2.5
138,포항,Jan-21,1.8,6.6,-2.3,16.7,-12.6,1023.1,1023.6,3.9,47,14,26.9,15.7,2.9,8.4,3.7,214.3,68.84,1.8
138,포항,Feb-21,6.2,11.5,1.4,24.9,-8.3,1019.7,1020.2,4.9,47,13,15.5,7.2,3,8.7,3.5,216.7,71.05,6.1
138,포항,Mar-21,10.7,14.8,6.5,21,0,1019.3,1019.8,7.7,61,16,88.6,41.1,2.8,8.7,5.6,196.2,52.84,11.6
138,포항,Apr-21,13.9,17.9,9.8,25.1,3.8,1018.5,1019,9.3,59,16,69.8,31.3,3,7.6,5.2,250.6,63.67,17.3
138,포항,May-21,18,22.6,14.1,30.1,9.4,1009.1,1009.6,13,65,13,109.8,31.7,2.6,8,5.9,220.8,50.56,20.8
138,포항,Jun-21,22.2,25.4,19.4,32.1,15.4,1008.4,1008.9,20.1,77,30,36.6,15.7,2.5,5.9,7,210.9,48.24,26.7
